Date,Shift,Felt Temp,Temp,Weather,CC,Wind,Ground,Visibility,NV,rain,evaporation,mud
2000-10-13,Day,Chilly (1),10 C⁰,Scattered clouds,50%,Calmˢ from S,—,—,X,0.0,1,-1.0
2000-10-13,Evening,Chilly (1),5 C⁰,Broken clouds,75%,Calmˢ from S,—,10 (-1)  |  15 (-1),—,0.0,0,0.0
2000-10-14,Night,Chilly (1),5 C⁰,Clear,0%,Calmˢ from S,—,15 hexes (-1),—,0.0,0,0.0
2000-10-14,Morning,Chilly (1),10 C⁰,Scattered clouds,50%,Calmˢ from SW,—,—,X,0.0,0,0.0
2000-10-14,Day,Chilly (1),10 C⁰,Scattered clouds,50%,Calmˢ from SW,—,—,X,0.0,0,0.0
2000-10-14,Evening,Chilly (1),5 C⁰,Broken clouds,75%,Calmˢ from NE,—,10 (-1)  |  15 (-1),—,0.0,0,0.0
2000-10-15,Night,Chilly (1),0 C⁰,Overcast,100%,Calmˢ from NE,"Frozen shallow",10 hexes (-1),—,0.0,0,-0.0
2000-10-15,Morning,Chilly (1),5 C⁰,Broken clouds,75%,Calmˢ from SE,—,—,X,0.0,0,0.0
2000-10-15,Day,Chilly (1),5 C⁰,Passing clouds,25%,Calmˢ from SE,—,—,X,0.0,0,0.0
2000-10-15,Evening,Chilly (1),0 C⁰,Scattered clouds,50%,Calmˢ from SE,"Frozen shallow",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-10-16,Night,Chilly (1),0 C⁰,Overcast,100%,Calmˢ from SE,"Frozen shallow",5 hexes (-2),—,0.0,0,-0.0
2000-10-16,Morning,Chilly (1),5 C⁰,Scattered clouds,50%,Light Breezeˡ from SE,—,—,X,0.0,0,0.0
2000-10-16,Day,Chilly (1),10 C⁰,Clear,0%,Calmˢ from SE,—,—,X,0.0,0,0.0
2000-10-16,Evening,Chilly (1),5 C⁰,Passing clouds,25%,Calmˢ from SE,—,10 (-1)  |  5 (-2),—,0.0,0,0.0
2000-10-17,Night,Chilly (1),0 C⁰,Overcast,100%,Calmˢ from SE,"Frozen shallow",5 hexes (-2),—,0.0,0,-0.0
2000-10-17,Morning,Chilly (1),0 C⁰,Overcast,100%,Calmˢ from SE,"Frozen shallow",—,X,0.0,0,-0.0
2000-10-17,Day,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from SE,—,—,X,0.0,0,0.0
2000-10-17,Evening,Chilly (1),0 C⁰,Overcast,100%,Calmˢ from SE,"Frozen shallow",5 hexes (-2),—,0.0,0,-0.0
2000-10-18,Night,Chilly (1),0 C⁰,Overcast,100%,Calmˢ from SE,"Frozen shallow",5 hexes (-2),—,0.0,0,-0.0
2000-10-18,Morning,Chilly (1),0 C⁰,Broken clouds,75%,Calmˢ from SE,"Frozen shallow",—,X,0.0,0,-0.0
2000-10-18,Day,Chilly (1),5 C⁰,Broken clouds,75%,Calmˢ from SE,—,—,X,0.0,0,0.0
2000-10-18,Evening,Freezing (2),0 C⁰,Broken clouds,75%,Calmˢ from SE,"Frozen shallow",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-10-19,Night,Freezing (2),-5 C⁰,Passing clouds,25%,Calmˢ from SE,"Frozen shallow",10 (-1)  |  5 (-2),—,0.0,0,-0.0
2000-10-19,Morning,Freezing (2),0 C⁰,Passing clouds,25%,Light Breezeˡ from SE,"Frozen shallow",—,X,0.0,0,-0.0
2000-10-19,Day,Chilly (1),0 C⁰,Broken clouds,75%,Light Breezeˡ from SE,"Frozen shallow",—,X,0.0,0,-0.0
2000-10-19,Evening,Freezing (2),0 C⁰,Overcast,100%,Calmˢ from SE,"Frozen shallow",5 hexes (-2),—,0.0,0,-0.0
2000-10-20,Night,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SE,"Frozen shallow",5 hexes (-2),—,0.0,0,-0.0
2000-10-20,Morning,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SE,"Frozen shallow",—,X,0.0,0,-0.0
2000-10-20,Day,Chilly (1),0 C⁰,Broken clouds,75%,Calmˢ from SE,"Frozen shallow",—,X,0.0,0,-0.0
2000-10-20,Evening,Freezing (2),-5 C⁰,Passing clouds,25%,Calmˢ from SE,"Frozen shallow",10 (-1)  |  5 (-2),—,0.0,0,-0.0
2000-10-21,Night,Freezing (2),-10 C⁰,Clear,0%,Calmˢ from SE,"Frozen shallow",10 hexes (-1),—,0.0,0,-0.0
2000-10-21,Morning,Freezing (2),-5 C⁰,Clear,0%,Calmˢ from SE,"Frozen shallow",—,X,0.0,0,-0.0
2000-10-21,Day,Chilly (1),0 C⁰,Clear,0%,Calmˢ from SE,"Frozen shallow",—,X,0.0,0,-0.0
2000-10-21,Evening,Freezing (2),-5 C⁰,Clear,0%,Calmˢ from S,"Frozen shallow",5 hexes (-2),—,0.0,0,-0.0
2000-10-22,Night,Freezing (2),-10 C⁰,Clear,0%,Calmˢ from S,"Frozen shallow",5 hexes (-2),—,0.0,0,-0.0
2000-10-22,Morning,Freezing (2),-5 C⁰,Clear,0%,Calmˢ from S,"Frozen shallow",—,X,0.0,0,-0.0
2000-10-22,Day,Chilly (1),0 C⁰,Clear,0%,Calmˢ from S,"Frozen shallow",—,X,0.0,0,-0.0
2000-10-22,Evening,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Frozen",3 hexes (-3),—,0.0,0,-0.0
2000-10-23,Night,Freezing (2),-10 C⁰,Broken clouds,75%,Calmˡ,"Frozen",3 (-3)  |  5 (-2),—,0.0,0,-0.0
2000-10-23,Morning,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˡ,"Frozen",—,X,0.0,0,-0.0
2000-10-23,Day,Chilly (1),5 C⁰,Broken clouds,75%,Calmˡ,"Frozen shallow",—,X,0.0,0,0.0
2000-10-23,Evening,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Frozen",3 hexes (-3),—,0.0,0,-0.0
2000-10-24,Night,Freezing (2),-5 C⁰,Clear,0%,Calmˢ from S,"Frozen",5 hexes (-2),—,0.0,0,-0.0
2000-10-24,Morning,Freezing (2),0 C⁰,Scattered clouds,50%,Calmˢ from SW,"Frozen",—,X,0.0,0,-0.0
2000-10-24,Day,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from SW,"Puddles, frozen shallow",—,X,1.54,0,1.54
2000-10-24,Evening,Chilly (1),0 C⁰,Overcast,100%,Calmˢ from SW,"Frozen puddles, frozen shallow",3 hexes (-3),—,0.0,0,-1.0
2000-10-25,Night,Freezing (2),0 C⁰,Broken clouds,75%,Calmˢ from SW,"Frozen shallow",3 (-3)  |  5 (-2),—,0.0,0,-0.53999996
2000-10-25,Morning,Chilly (1),0 C⁰,Broken clouds,75%,Calmˢ from SW,"Frozen shallow",—,X,0.0,0,-0.0
2000-10-25,Day,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from SW,"Puddles, frozen shallow",—,X,0.0,0,1.54
2000-10-25,Evening,Chilly (1),5 C⁰,Overcast,100%,Light Breezeˡ from SW,"Puddles, frozen shallow",3 hexes (-3),—,0.0,0,0.0
2000-10-26,Night,Chilly (1),5 C⁰,Scattered clouds,50%,Light Breezeˡ from SW,"Puddles, frozen shallow",3 (-3)  |  5 (-2),—,0.0,0,0.0
2000-10-26,Morning,Chilly (1),5 C⁰,Scattered clouds,50%,Calmˢ from SW,"Puddles",—,X,0.0,0,0.0
2000-10-26,Day,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from SW,"Puddles",—,X,0.15,0,0.15
2000-10-26,Evening,Chilly (1),0 C⁰,Broken clouds,75%,Calmˢ from SW,"Frozen puddles, frozen shallow",0 (-3 ⃰)  |  3 (-3),—,0.0,0,-1.0
2000-10-27,Night,Freezing (2),-5 C⁰,Scattered clouds,50%,Calmˢ from SW,"Frozen shallow",0 (-3 ⃰)  |  3 (-3),—,0.0,0,-0.68999994
2000-10-27,Morning,Freezing (2),0 C⁰,Broken clouds,75%,Light Breezeˡ from NW,"Frozen shallow",—,X,0.0,0,-0.0
2000-10-27,Day,Freezing (2),0 C⁰,Broken clouds,75%,Light Breezeˡ from NW,"Frozen shallow",—,X,0.0,0,-0.0
2000-10-27,Evening,Freezing (2),0 C⁰,Broken clouds,75%,Calmˢ from SW,"Frozen shallow",0 (-3 ⃰)  |  3 (-3),—,0.0,0,-0.0
2000-10-28,Night,Freezing (2),-5 C⁰,Scattered clouds,50%,Calmˢ from SW,"Frozen shallow",0 (-3 ⃰)  |  3 (-3),—,0.0,0,-0.0
2000-10-28,Morning,Chilly (1),0 C⁰,Scattered clouds,50%,Calmˢ from SW,"Frozen shallow",—,X,0.0,0,-0.0
2000-10-28,Day,Chilly (1),0 C⁰,Broken clouds,75%,Calmˢ from S,"Frozen shallow",—,X,0.0,0,-0.0
2000-10-28,Evening,Chilly (1),0 C⁰,Overcast,100%,Calmˢ from S,"Frozen shallow",0 hex (-3 ⃰),—,0.0,0,-0.0
2000-10-29,Night,Freezing (2),0 C⁰,Overcast,100%,Calmˢ from S,"Frozen shallow",0 hex (-3 ⃰),—,0.0,0,-0.0
2000-10-29,Morning,Chilly (1),0 C⁰,Overcast,100%,Calmˢ from S,"Frozen shallow",—,X,0.0,0,-0.0
2000-10-29,Day,Chilly (1),5 C⁰,Broken clouds,75%,Calmˢ from SW,"Puddles, frozen shallow",—,X,0.0,0,1.6899999
2000-10-29,Evening,Chilly (1),0 C⁰,Broken clouds,75%,Calmˢ from SW,"Dusting of snow, frozen puddles, frozen shallow",3 (-3)  |  5 (-2),—,0.26,0,-1.0
2000-10-30,Night,Freezing (2),0 C⁰,Scattered clouds,50%,Calmˢ from SW,"Dusting of snow, frozen shallow",3 (-3)  |  5 (-2),—,0.0,0,-0.68999994
2000-10-30,Morning,Chilly (1),0 C⁰,Scattered clouds,50%,Calmˢ from S,"Dusting of snow, frozen shallow",—,X,0.0,0,-0.0
2000-10-30,Day,Chilly (1),5 C⁰,Broken clouds,75%,Light Breezeˡ from S,"Puddles, frozen shallow",—,X,0.0,0,2.21
2000-10-30,Evening,Chilly (1),0 C⁰,Overcast,100%,Light Breezeˡ from S,"Frozen puddles, frozen shallow",3 hexes (-3),—,0.0,0,-1.0
2000-10-31,Night,Freezing (2),0 C⁰,Scattered clouds,50%,Calmˢ from S,"Frozen puddles, frozen shallow",3 (-3)  |  5 (-2),—,0.0,0,-1.0
2000-10-31,Morning,Chilly (1),5 C⁰,Scattered clouds,50%,Calmˢ from S,"Puddles, frozen shallow",—,X,0.0,0,2.0
2000-10-31,Day,Chilly (1),5 C⁰,Broken clouds,75%,Calmˢ from S,"Puddles",—,X,0.0,0,0.0
2000-10-31,Evening,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from SW,"Puddles",3 hexes (-3),—,0.36,0,0.36
2000-11-01,Night,Chilly (1),0 C⁰,Overcast,100%,Calmˢ from SW,"Dusting of snow, frozen puddles, frozen shallow",3 hexes (-3),—,0.13,0,-1.0
2000-11-01,Morning,Chilly (1),0 C⁰,Light snow,100%,Calmˡ,"Shallow snow, frozen puddles, frozen shallow",4 km,X,3.17,0,-1.0
2000-11-01,Day,Chilly (1),0 C⁰,Light snow,100%,Calmˡ,"Shallow snow, frozen shallow",3 km,X,5.6,0,-0.5700002
2000-11-01,Evening,Freezing (2),0 C⁰,Broken clouds,75%,Calmˢ from SW,"Shallow snow, frozen shallow",3 (-3)  |  5 (-2),—,1.38,0,-0.0
2000-11-02,Night,Freezing (2),-5 C⁰,Scattered clouds,50%,Calmˢ from S,"Shallow snow, frozen shallow",3 (-3)  |  5 (-2),—,0.0,0,-0.0
2000-11-02,Morning,Freezing (2),0 C⁰,Passing clouds,25%,Calmˢ from S,"Shallow snow, frozen shallow",—,X,0.0,0,-0.0
2000-11-02,Day,Chilly (1),0 C⁰,Scattered clouds,50%,Calmˢ from S,"Shallow snow, frozen shallow",—,X,0.0,0,-0.0
2000-11-02,Evening,Freezing (2),-5 C⁰,Passing clouds,25%,Calmˢ from S,"Shallow snow, frozen shallow",5 (-2)  |  3 (-3),—,0.0,0,-0.0
2000-11-03,Night,Freezing (2),-5 C⁰,Clear,0%,Calmˢ from SE,"Shallow snow, frozen shallow",5 hexes (-2),—,0.0,0,-0.0
2000-11-03,Morning,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˢ from SE,"Shallow snow, frozen shallow",—,X,0.0,0,-0.0
2000-11-03,Day,Chilly (1),0 C⁰,Scattered clouds,50%,Calmˢ from SE,"Shallow snow, frozen shallow",—,X,0.0,0,-0.0
2000-11-03,Evening,Freezing (2),0 C⁰,Scattered clouds,50%,Light Breezeˡ from S,"Shallow snow, frozen shallow",3 (-3)  |  5 (-2),—,0.0,0,-0.0
2000-11-04,Night,Chilly (1),0 C⁰,Overcast,100%,Light Breezeˡ from S,"Shallow snow, frozen shallow",3 hexes (-3),—,0.14,0,-0.0
2000-11-04,Morning,Chilly (1),0 C⁰,Overcast,100%,Light Breezeˡ from S,"Shallow snow, frozen shallow",—,X,1.04,0,-0.0
2000-11-04,Day,Chilly (1),0 C⁰,Light rain,100%,Calmˢ from S,"Shallow snow, frozen shallow",—,X,2.61,0,-0.0
2000-11-04,Evening,Chilly (1),0 C⁰,Overcast,100%,Calmˢ from NW,"Shallow snow, frozen shallow",5 hexes (-2),—,0.34,0,-0.0
2000-11-05,Night,Freezing (2),0 C⁰,Snow,100%,Light Breezeˡ from NW,"Moderate snow, frozen shallow",3 hexes (-3),90 hexes,12.89,0,-0.0
2000-11-05,Morning,Freezing (2),0 C⁰,Light snow,100%,Calmˢ from NW,"Deep snow, frozen shallow",5 km,X,3.41,0,-0.0
2000-11-05,Day,Freezing (2),-5 C⁰,Scattered clouds,50%,Calmˢ from SW,"Deep snow, frozen shallow",—,X,0.34,0,-0.0
2000-11-05,Evening,Freezing (2),-5 C⁰,Clear,0%,Calmˢ from S,"Deep snow, frozen shallow",10 hexes (-1),—,0.0,0,-0.0
2000-11-06,Night,Freezing (2),-10 C⁰,Passing clouds,25%,Calmˢ from SE,"Deep snow, frozen",10 (-1)  |  5 (-2),—,0.0,0,-0.0
2000-11-06,Morning,Freezing (2),-5 C⁰,Overcast,100%,Light Breezeˡ from SE,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-06,Day,Freezing (2),0 C⁰,Broken clouds,75%,Light Breezeˡ from SE,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-06,Evening,Freezing (2),0 C⁰,Overcast,100%,Light Breezeˡ from SE,"Deep snow, frozen",5 hexes (-2),—,0.0,0,-0.0
2000-11-07,Night,Freezing (2),0 C⁰,Overcast,100%,Light Breezeˡ from SE,"Deep snow, frozen",5 hexes (-2),—,0.0,0,-0.0
2000-11-07,Morning,Freezing (2),0 C⁰,Overcast,100%,Light Breezeˡ from SE,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-07,Day,Chilly (1),0 C⁰,Overcast,100%,Light Breezeˡ from SE,"Deep snow, frozen",—,X,0.56,0,-0.0
2000-11-07,Evening,Chilly (1),0 C⁰,Light rain,100%,Calmˢ from S,"Deep snow, frozen",3 hexes (-3),—,4.41,0,-0.0
2000-11-08,Night,Chilly (1),0 C⁰,Scattered clouds,50%,Calmˢ from S,"Deep snow, frozen",5 (-2)  |  10 (-1),—,0.22,0,-0.0
2000-11-08,Morning,Chilly (1),0 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen",—,X,0.12,0,-0.0
2000-11-08,Day,Chilly (1),0 C⁰,Broken clouds,75%,Calmˢ from S,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-08,Evening,Freezing (2),0 C⁰,Passing clouds,25%,Calmˢ from S,"Deep snow, frozen",10 (-1)  |  5 (-2),—,0.0,0,-0.0
2000-11-09,Night,Freezing (2),-5 C⁰,Clear,0%,Calmˢ from S,"Deep snow, frozen",10 hexes (-1),—,0.0,0,-0.0
2000-11-09,Morning,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-09,Day,Freezing (2),0 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-09,Evening,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˢ from SW,"Deep snow, frozen",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-11-10,Night,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˢ from SW,"Deep snow, frozen",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-11-10,Morning,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SW,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-10,Day,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SW,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-10,Evening,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˢ from SW,"Deep snow, frozen",10 (-1)  |  15 (-1),—,0.0,0,-0.0
2000-11-11,Night,Freezing (2),-10 C⁰,Scattered clouds,50%,Calmˢ from SW,"Deep snow, frozen",10 (-1)  |  15 (-1),—,0.0,0,-0.0
2000-11-11,Morning,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˢ from SW,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-11,Day,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˢ from SW,"Deep snow, frozen",—,X,0.37,0,-0.0
2000-11-11,Evening,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˢ from SW,"Deep snow, frozen",10 (-1)  |  15 (-1),—,0.0,0,-0.0
2000-11-12,Night,Freezing (2),-10 C⁰,Scattered clouds,50%,Calmˢ from S,"Deep snow, frozen",10 (-1)  |  15 (-1),—,0.0,0,-0.0
2000-11-12,Morning,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-12,Day,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-12,Evening,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen",10 hexes (-1),—,0.0,0,-0.0
2000-11-13,Night,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen",10 hexes (-1),—,0.0,0,-0.0
2000-11-13,Morning,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-13,Day,Freezing (2),0 C⁰,Broken clouds,75%,Calmˢ from S,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-13,Evening,Freezing (2),-5 C⁰,Clear,0%,Calmˢ from S,"Deep snow, frozen",10 hexes (-1),—,0.0,0,-0.0
2000-11-14,Night,Freezing (2),-10 C⁰,Passing clouds,25%,Calmˢ from SE,"Deep snow, frozen",10 (-1)  |  5 (-2),—,0.0,0,-0.0
2000-11-14,Morning,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˢ from S,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-14,Day,Chilly (1),0 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-14,Evening,Chilly (1),0 C⁰,Broken clouds,75%,Calmˡ,"Deep snow, frozen",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-11-15,Night,Freezing (2),0 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen",5 hexes (-2),—,0.22,0,-0.0
2000-11-15,Morning,Freezing (2),0 C⁰,Overcast,100%,Light Breezeˡ from SW,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-15,Day,Freezing (2),0 C⁰,Overcast,100%,Calmˢ from SW,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-15,Evening,Freezing (2),-5 C⁰,Overcast,100%,Calmˡ,"Deep snow, frozen",5 hexes (-2),—,0.0,0,-0.0
2000-11-16,Night,Freezing (2),-5 C⁰,Light snow,100%,Calmˡ,"Deep snow, frozen",3 hexes (-3),5 km,3.53,0,-0.0
2000-11-16,Morning,Freezing (2),-5 C⁰,Snow,100%,Calmˢ from S,"Deep snow, frozen",95 hexes,X,6.79,0,-0.0
2000-11-16,Day,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˢ from SW,"Deep snow, frozen",—,X,0.26,0,-0.0
2000-11-16,Evening,Freezing (2),-10 C⁰,Scattered clouds,50%,Calmˡ,"Deep snow, frozen",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-11-17,Night,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from SE,"Deep snow, frozen",5 hexes (-2),—,0.0,0,-0.0
2000-11-17,Morning,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SE,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-17,Day,Freezing (2),-5 C⁰,Broken clouds,75%,Light Breezeˡ from SE,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-17,Evening,Freezing (2),0 C⁰,Overcast,100%,Calmˢ from SE,"Deep snow, frozen",5 hexes (-2),—,0.0,0,-0.0
2000-11-18,Night,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen",5 hexes (-2),—,0.0,0,-0.0
2000-11-18,Morning,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SW,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-18,Day,Freezing (2),-5 C⁰,Light snow,100%,Calmˢ from SW,"Deep snow, frozen",5 km,X,1.02,0,-0.0
2000-11-18,Evening,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SW,"Deep snow, frozen",5 hexes (-2),—,0.0,0,-0.0
2000-11-19,Night,Freezing (2),-5 C⁰,Scattered clouds,50%,Calmˡ,"Deep snow, frozen",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-11-19,Morning,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˢ from SE,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-19,Day,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SE,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-19,Evening,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SE,"Deep snow, frozen",3 hexes (-3),—,0.0,0,-0.0
2000-11-20,Night,Freezing (2),-5 C⁰,Scattered clouds,50%,Calmˢ from SE,"Deep snow, frozen",3 (-3)  |  5 (-2),—,0.0,0,-0.0
2000-11-20,Morning,Freezing (2),-5 C⁰,Clear,0%,Calmˢ from SE,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-20,Day,Chilly (1),0 C⁰,Passing clouds,25%,Calmˢ from SE,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-20,Evening,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˡ,"Deep snow, frozen",3 (-3)  |  5 (-2),—,0.0,0,-0.0
2000-11-21,Night,Freezing (2),-5 C⁰,Overcast,100%,Calmˡ,"Deep snow, frozen",3 hexes (-3),—,0.0,0,-0.0
2000-11-21,Morning,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SE,"Deep snow, frozen",—,X,0.0,0,-0.0
2000-11-21,Day,Freezing (2),0 C⁰,Overcast,100%,Calmˢ from SE,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-11-21,Evening,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SE,"Deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-11-22,Night,Freezing (2),-5 C⁰,Light snow,100%,Calmˢ from S,"Deep snow, frozen deep",0 hex (-3 ⃰),4 km,0.97,0,-0.0
2000-11-22,Morning,Freezing (2),-5 C⁰,Light snow,100%,Calmˢ from S,"Deep snow, frozen deep",2 km,X,1.26,0,-0.0
2000-11-22,Day,Freezing (2),0 C⁰,Overcast,100%,Calmˢ from SE,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-11-22,Evening,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SE,"Deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-11-23,Night,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˢ from SE,"Deep snow, frozen deep",3 (-3)  |  5 (-2),—,0.0,0,-0.0
2000-11-23,Morning,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SE,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-11-23,Day,Freezing (2),-5 C⁰,Scattered clouds,50%,Calmˢ from SE,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-11-23,Evening,Freezing (2),-5 C⁰,Broken clouds,75%,Light Breezeˡ from SE,"Deep snow, frozen deep",3 (-3)  |  5 (-2),—,0.0,0,-0.0
2000-11-24,Night,Freezing (2),-5 C⁰,Overcast,100%,Light Breezeˡ from SE,"Deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-11-24,Morning,Freezing (2),-5 C⁰,Overcast,100%,Light Breezeˡ from SE,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-11-24,Day,Freezing (2),0 C⁰,Overcast,100%,Calmˢ from SE,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-11-24,Evening,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-11-25,Night,Freezing (2),-5 C⁰,Overcast,100%,Calmˡ,"Deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-11-25,Morning,Freezing (2),-5 C⁰,Overcast,100%,Calmˡ,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-11-25,Day,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SE,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-11-25,Evening,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˢ from SE,"Deep snow, frozen deep",0 (-3 ⃰)  |  3 (-3),—,0.0,0,-0.0
2000-11-26,Night,Freezing (2),-5 C⁰,Overcast,100%,Light Breezeˡ from SE,"Deep snow, frozen deep",0 hex (-3 ⃰),—,0.0,0,-0.0
2000-11-26,Morning,Freezing (2),-5 C⁰,Light snow,100%,Light Breezeˡ from SE,"Deep snow, frozen deep",4 km,X,1.33,0,-0.0
2000-11-26,Day,Freezing (2),-5 C⁰,Light snow,100%,Light Breezeˡ from SE,"Deep snow, frozen deep",4 km,X,2.75,0,-0.0
2000-11-26,Evening,Freezing (2),-5 C⁰,Overcast,100%,Light Breezeˡ from SE,"Deep snow, frozen deep",0 hex (-3 ⃰),—,0.34,0,-0.0
2000-11-27,Night,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SE,"Deep snow, frozen deep",0 hex (-3 ⃰),—,0.39999998,0,-0.0
2000-11-27,Morning,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SW,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-11-27,Day,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SW,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-11-27,Evening,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SW,"Deep snow, frozen deep",0 hex (-3 ⃰),—,0.1,0,-0.0
2000-11-28,Night,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SW,"Deep snow, frozen deep",0 hex (-3 ⃰),—,0.0,0,-0.0
2000-11-28,Morning,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SW,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-11-28,Day,Freezing (2),-5 C⁰,Overcast,100%,Calmˡ,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-11-28,Evening,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˢ from S,"Deep snow, frozen deep",3 (-3)  |  5 (-2),—,0.0,0,-0.0
